"date","time","latitude","longitude","velocity","numSatellites","temperature","pressure","altitude"
"29-04-23","17:50:11","","","","0","-5.824852","2973.027","28194.73"
"29-04-23","17:50:42","","","","0","-5.667868","2983.66","28166.21"
"29-04-23","17:51:13","","","","0","-5.667868","2856.21","28515.01"
"29-04-23","17:51:44","","","","0","-7.000327","2762.338","28782.02"
"29-04-23","17:52:15","","","","0","-7.000327","2670.308","29052.75"
"29-04-23","17:52:46","","","","0","-7.624856","2625.659","29187.48"
"29-04-23","17:53:17","","","","0","-7.624856","2666.121","29065.29"
"29-04-23","17:53:48","","","","0","-6.639859","2736.254","28857.83"
"29-04-23","17:54:19","","","","0","-6.639859","2783.683","28720.52"
"29-04-23","17:54:50","","","","0","-6.131513","2819.698","28617.81"
"29-04-23","17:55:21","","","","0","-6.131513","2801.116","28670.64"
"29-04-23","17:55:52","","","","0","-6.131513","2801.116","28670.64"
"29-04-23","17:56:23","","","","0","-6.131513","2666.924","29062.88"
"29-04-23","17:56:54","","","","0","-7.337244","2581.951","29321.61"
"29-04-23","17:57:25","","","","0","-7.337244","2599.107","29268.69"
"29-04-23","17:57:56","","","","0","-8.486101","2518.25","29521.21"
"29-04-23","17:58:27","","","","0","-8.486101","2566.844","29368.49"
"29-04-23","17:58:58","","","","0","-6.983518","2672.462","29046.31"
"29-04-23","17:59:29","","","","0","-6.983518","2435.514","29788.12"
"29-04-23","18:00:00","","","","0","-7.362575","2408.89","29875.94"
"29-04-23","18:00:31","","","","0","-7.362575","2332.036","30135.01"
"29-04-23","18:01:02","","","","0","-3.198976","2623.76","29193.26"
"29-04-23","18:01:33","","","","0","-3.198976","2230.944","30489.11"
"29-04-23","18:02:04","","","","0","-0.9055801","2390.465","29937.29"
"29-04-23","18:02:35","","","","0","-0.9055801","2610.542","29233.62"
"29-04-23","18:03:06","","","","0","-6.41442","2225.9","30507.19"
"29-04-23","18:03:37","","","","0","-6.41442","2243.78","30443.27"
"29-04-23","18:04:08","","","","0","-2.134879","2542.769","29443.79"
"29-04-23","18:04:39","","","","0","-2.134879","2064.272","31109.51"
"29-04-23","18:05:10","","","","0","2.155737","2361.344","30035.23"
"29-04-23","18:05:41","","","","0","2.155737","2140.435","30820.02"
"29-04-23","18:06:12","","","","0","3.274239","2217.688","30536.72"
"29-04-23","18:06:43","","","","0","3.274239","2085.51","31027.73"
"29-04-23","18:07:14","","","","0","4.496507","2169.595","30711.9"
"29-04-23","18:07:45","","","","0","4.496507","2131.524","30853.35"
"29-04-23","18:08:16","","","","0","7.080997","2310.674","30208.54"
"29-04-23","18:08:47","","","","0","7.080997","2030.561","31241.07"
"29-04-23","18:09:18","","","","0","8.644092","2137.927","30829.38"
"29-04-23","18:09:49","","","","0","8.644092","2345.729","30088.24"
"29-04-23","18:10:20","","","","0","3.177838","1968.422","31489.4"
"29-04-23","18:10:51","","","","0","3.177838","2279.113","30318.43"
"29-04-23","18:11:22","","","","0","-0.8667282","1999.926","31362.53"
"29-04-23","18:11:53","","","","0","-0.8667282","1954.656","31545.47"
"29-04-23","18:12:24","","","","0","-1.812077","1889.793","31815.11"
"29-04-23","18:12:55","","","","0","-1.812077","2005.158","31341.65"
"29-04-23","18:13:26","","","","0","2.320648","2290.58","30278.33"
"29-04-23","18:13:57","","","","0","2.320648","1830.363","32070.41"
"29-04-23","18:14:28","","","","0","2.3506","1832.576","32060.76"
"29-04-23","18:14:59","","","","0","2.3506","2017.094","31294.24"
"29-04-23","18:15:30","","","","0","0.8025238","1910.866","31726.5"
"29-04-23","18:16:01","","","","0","0.8025238","1939.53","30925.3"
"29-04-23","18:16:32","","","","0","3.318694","1932.412","31636.92"
"29-04-23","18:17:03","","","","0","4.115331","1987.6","31411.93"
"29-04-23","18:17:34","","","","0","4.115331","1986.895","31414.76"
"29-04-23","18:18:05","","","","0","0.6500244","1749.543","32431.24"
"29-04-23","18:18:36","","","","0","0.6500244","2127.639","30867.93"
"29-04-23","18:19:07","","","","0","-2.816184","1888.775","31819.42"
"29-04-23","18:19:38","","","","0","-2.816184","1680.765","32751.68"
"29-04-23","18:20:09","","","","0","2.515152","2045.833","31181.2"
"29-04-23","18:20:40","","","","0","2.515152","1770.708","32335.16"
"29-04-23","18:21:11","","","","0","5.573189","1979.95","31442.74"
"29-04-23","18:21:42","","","","0","5.573189","1784.188","32274.57"
"29-04-23","18:22:13","","","","0","8.222029","1964.784","31504.18"
"29-04-23","18:22:44","","","","0","8.222029","1657.655","32862.3"
"29-04-23","18:23:15","","","","0","12.91988","1977.29","31453.48"
"29-04-23","18:23:46","","","","0","12.91988","1842.937","32015.71"
"29-04-23","18:24:17","","","","0","9.86569","1635.788","32968.41"
"29-04-23","18:24:48","","","","0","9.86569","1919.076","31692.25"
"29-04-23","18:25:19","","","","0","9.40659","1888.119","31822.19"
"29-04-23","18:25:50","","","","0","9.40659","1717.038","32581.08"
"29-04-23","18:26:21","","","","0","9.071477","1693.845","32689.74"
"29-04-23","18:26:52","","","","0","9.071477","1958.11","31531.36"
"29-04-23","18:27:23","","","","0","4.122674","1621.338","33039.3"
"29-04-23","18:27:54","","","","0","4.122674","1546.672","33416.0"
"29-04-23","18:28:25","","","","0","9.948956","1942.942","31593.5"
"29-04-23","18:28:56","","","","0","9.948956","1735.253","32496.77"
"29-04-23","18:29:27","","","","0","7.259004","1553.138","33382.66"
"29-04-23","18:29:58","","","","0","7.259004","1905.712","31748.08"
"29-04-23","18:30:29","","","","0","5.551486","1789.059","32252.78"
"29-04-23","18:31:00","","","","0","5.551486","1488.016","33724.91"
"29-04-23","18:31:31","","","","0","9.204251","1734.892","32498.43"
"29-04-23","18:32:02","","","","0","9.204251","1923.709","31672.98"
"29-04-23","18:32:33","","","","0","3.703105","1550.355","33397.0"
"29-04-23","18:33:04","","","","0","3.703105","1487.02","33730.26"
"29-04-23","18:33:35","","","","0","6.085524","1648.009","32908.93"
"29-04-23","18:34:06","","","","0","6.085524","1444.243","33963.47"
"29-04-23","18:34:37","","","","0","10.00443","1709.029","32618.44"
"29-04-23","18:35:08","","","","0","10.00443","1812.529","32148.64"
"29-04-23","18:35:39","","","","0","6.351468","1564.609","33323.87"
"29-04-23","18:36:10","","","","0","6.351468","1509.39","33610.96"
"29-04-23","18:36:41","","","","0","10.37816","1782.414","32282.51"
"29-04-23","18:37:12","","","","0","10.37816","1605.961","33115.44"
"29-04-23","18:37:43","","","","0","7.038226","1380.898","34321.84"
"29-04-23","18:38:14","","","","0","7.038226","1854.54","31965.57"
"29-04-23","18:38:45","","","","0","2.305667","1532.872","33487.61"
"29-04-23","18:39:16","","","","0","2.305667","1387.663","34282.79"
"29-04-23","18:39:47","","","","0","8.299535","1793.005","32235.18"
"29-04-23","18:40:18","","","","0","8.299535","1531.334","33495.63"
"29-04-23","18:40:49","","","","0","7.379872","1469.766","33823.51"
"29-04-23","18:41:20","","","","0","7.379872","1865.009","31920.59"
"29-04-23","18:41:51","","","","0","1.409869","1459.53","33879.35"
"29-04-23","18:42:22","","","","0","1.409869","1572.241","33284.99"
"29-04-23","18:42:53","","","","0","2.432913","1642.009","32938.08"
"29-04-23","18:43:24","","","","0","2.432913","1576.751","33262.11"
"29-04-23","18:43:55","","","","0","3.162999","1626.064","33016.05"
"29-04-23","18:44:26","","","","0","3.162999","1654.881","32875.69"
